cod_bem,item,data_aquisicao,descricao,patrimonio,num_serie,status,valor_aquisicao,cod_produto,marca,serie,dt_calibracao,dt_vencimento
NFE00004L0,0091,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0193,C56BE0000193,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0092,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0194,C56BE0000194,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0093,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0195,C56BE0000195,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0094,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0196,C56BE0000196,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0095,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0197,C56BE0000197,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0096,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0198,C56BE0000198,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0097,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0205,C56BE0000205,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0098,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0206,C56BE0000206,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0099,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0207,C56BE0000207,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0100,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0208,C56BE0000208,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0101,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0209,C56BE0000209,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0102,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0214,C56BE0000214,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0103,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0215,C56BE0000215,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0104,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0216,C56BE0000216,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0105,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0218,C56BE0000218,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0106,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0219,C56BE0000219,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0107,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0220,C56BE0000220,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0108,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0221,C56BE0000221,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0109,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0222,C56BE0000222,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0110,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0223,C56BE0000223,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0111,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0224,C56BE0000224,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0112,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0225,C56BE0000225,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0113,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0226,C56BE0000226,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0114,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0227,C56BE0000227,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0115,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0228,C56BE0000228,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0116,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0229,C56BE0000229,Em Uso,4640.19,115-005567-00,,,2025-10-15 00:00:00,2026-10-15
NFE00004L0,0117,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0230,C56BE0000230,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0118,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0231,C56BE0000231,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0119,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0232,C56BE0000232,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0120,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0233,C56BE0000233,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0121,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0234,C56BE0000234,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0122,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0235,C56BE0000235,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0123,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0236,C56BE0000236,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0124,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0237,C56BE0000237,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0125,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0239,C56BE0000239,Em Uso,4640.19,115-005567-00,,,,
NFE00004L0,0126,2025-10-03,MODULO ETCO2 MASIMO ISA SIDESTREAM ETCO2,MCO-0240,C56BE0000240,Em Uso,4641.23,115-005567-00,,,2025-10-15 00:00:00,2026-10-15
NFE00004L1,0001,2025-10-03,MODULO TNM COMEN,MBS-0104,CC2BE0000104,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0002,2025-10-03,MODULO TNM COMEN,MBS-0110,CC2BE0000110,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0003,2025-10-03,MODULO TNM COMEN,MBS-0111,CC2BE0000111,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0004,2025-10-03,MODULO TNM COMEN,MBS-0112,CC2BE0000112,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0005,2025-10-03,MODULO TNM COMEN,MBS-0113,CC2BE0000113,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0006,2025-10-03,MODULO TNM COMEN,MBS-0114,CC2BE0000114,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0007,2025-10-03,MODULO TNM COMEN,MBS-0115,CC2BE0000115,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0008,2025-10-03,MODULO TNM COMEN,MBS-0116,CC2BE0000116,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0009,2025-10-03,MODULO TNM COMEN,MBS-0117,CC2BE0000117,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0010,2025-10-03,MODULO TNM COMEN,MBS-0118,CC2BE0000118,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0011,2025-10-03,MODULO TNM COMEN,MBS-0119,CC2BE0000119,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0012,2025-10-03,MODULO TNM COMEN,MBS-0120,CC2BE0000120,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0013,2025-10-03,MODULO TNM COMEN,MBS-0129,CC2BE0000129,Em Uso,5212.94,115-004502-00_AT,,,,
NFE00004L1,0014,2025-10-03,MODULO TNM COMEN,MBS-0134,CC2BE0000134,Em Uso,5212.95,115-004502-00_AT,,,,
NFE00004L2,0001,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1086,C3BBE0001086,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0002,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1235,C3BBE0001235,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0003,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1236,C3BBE0001236,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0004,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1237,C3BBE0001237,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0005,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1238,C3BBE0001238,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0006,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1241,C3BBE0001241,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0007,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1244,C3BBE0001244,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0008,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1245,C3BBE0001245,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0009,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1247,C3BBE0001247,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0010,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1248,C3BBE0001248,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0011,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1249,C3BBE0001249,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0012,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1250,C3BBE0001250,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0013,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1252,C3BBE0001252,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0014,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1253,C3BBE0001253,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0015,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1254,C3BBE0001254,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0016,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1257,C3BBE0001257,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0017,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1259,C3BBE0001259,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0018,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1261,C3BBE0001261,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0019,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1262,C3BBE0001262,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0020,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1263,C3BBE0001263,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0021,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1265,C3BBE0001265,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0022,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1266,C3BBE0001266,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0023,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1268,C3BBE0001268,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0024,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1270,C3BBE0001270,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0025,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1272,C3BBE0001272,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0026,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1273,C3BBE0001273,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0027,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1274,C3BBE0001274,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0028,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1275,C3BBE0001275,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0029,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1276,C3BBE0001276,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0030,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1309,C3BBE0001309,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0031,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1316,C3BBE0001316,Em Uso,975.15,115-00001697-00,,,,
NFE00004L2,0032,2025-10-03,MODULO COMEN PI 2 CANAIS,MIBP1327,C3BBE0001327,Em Uso,975.26,115-00001697-00,,,,
NFE00004L3,0001,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0051,C53BE0000051,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0002,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0054,C53BE0000054,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0003,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0055,C53BE0000055,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0004,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0056,C53BE0000056,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0005,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0057,C53BE0000057,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0006,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0050,C53BE0000060,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0007,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0051,C53BE0000061,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0008,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0052,C53BE0000062,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0009,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0053,C53BE0000063,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0010,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0054,C53BE0000064,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0011,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0056,C53BE0000066,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0012,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0057,C53BE0000067,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0013,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0058,C53BE0000068,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0014,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0050,C53BE0000070,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0015,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0051,C53BE0000071,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0016,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0052,C53BE0000072,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0017,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0051,C53BE0000081,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0018,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0058,C53BE0000098,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0019,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0056,C53BE0000046,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0020,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0058,C53BE0000048,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0021,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0059,C53BE0000049,Em Uso,17830.68,115-00001698-00,,,,
NFE00004L3,0022,2025-10-03,MODULO ICG DEBITO CARDIACO CONTINUO,MICG0050,C53BE0000050,Em Uso,17830.78,115-00001698-00,,,,
NFE00004L4,0001,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1036,C3ABE0001036,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0002,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1037,C3ABE0001037,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0003,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1038,C3ABE0001038,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0004,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1042,C3ABE0001042,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0005,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1043,C3ABE0001043,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0006,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1044,C3ABE0001044,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0007,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1045,C3ABE0001045,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0008,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1046,C3ABE0001046,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0009,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1047,C3ABE0001047,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0010,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1048,C3ABE0001048,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0011,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1049,C3ABE0001049,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0012,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1050,C3ABE0001050,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0013,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1051,C3ABE0001051,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0014,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1053,C3ABE0001053,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0015,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1054,C3ABE0001054,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0016,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1055,C3ABE0001055,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0017,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1056,C3ABE0001056,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0018,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1059,C3ABE0001059,Em Uso,2061.16,115-005565-00_AT,,,,
NFE00004L4,0019,2025-10-03,MODULO COMEN CO DEBITO CARDIACO TERMO DILUICAO,MDEB1060,C3ABE0001060,Em Uso,2061.3,115-005565-00_AT,,,,
NFE00004L5,0001,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0578,FKBE000578,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0002,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0580,FKBE000580,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0003,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0581,FKBE000581,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0004,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0583,FKBE000583,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0005,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0592,FKBE000592,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0006,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0627,FKBE000627,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0007,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0628,FKBE000628,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0008,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0634,FKBE000634,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0009,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0638,FKBE000638,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0010,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0651,FKBE000651,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0011,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0654,FKBE000654,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0012,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0661,FKBE000661,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0013,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0671,FKBE000671,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0014,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0673,FKBE000673,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0015,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0674,FKBE000674,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0016,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0675,FKBE000675,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0017,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0678,FKBE000678,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0018,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0680,FKBE000680,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0019,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0683,FKBE000683,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0020,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0684,FKBE000684,Em Uso,17494.69,K15PRO_AT,,,,
NFE00004L5,0021,2025-10-03,MONITOR COMEN K15 ECG SPO2NELLC PNI TEMP PI CO2,MK5-0687,FKBE000687,Em Uso,17494.69,K15PRO_AT,,,,
